participant,correctRTs,RT_log,accuracy,congruent,SizeCond,CurvCond,condition,image,current_task
17,510,6.21559911565785,1,1,B,C,02-SizeTask-BigCurvy,BigCurvy_26,JudgeCurviness
17,474,6.15688022547354,1,1,B,C,02-SizeTask-BigCurvy,BigCurvy_29,JudgeCurviness
17,428,6.05842395589088,1,1,B,C,02-SizeTask-BigCurvy,BigCurvy_34,JudgeCurviness
17,534,6.26218136344759,1,1,B,C,02-SizeTask-BigCurvy,BigCurvy_38,JudgeCurviness
17,445,6.08695289764307,1,1,B,C,02-SizeTask-BigCurvy,BigCurvy_41,JudgeCurviness
17,460,6.13122648948314,1,1,B,C,02-SizeTask-BigCurvy,BigCurvy_44,JudgeCurviness
17,466,6.141671911877,1,1,B,C,02-SizeTask-BigCurvy,BigCurvy_46,JudgeCurviness
17,468.5,6.14221080597058,1,1,B,C,02-SizeTask-BigCurvy,BigCurvy_48,JudgeCurviness
17,517.5,6.24042971499811,1,1,B,C,02-SizeTask-BigCurvy,BigCurvy_50,JudgeCurviness
17,399,5.98896141688986,0.75,1,B,C,02-SizeTask-BigCurvy,BigCurvy_51,JudgeCurviness
17,538,6.28785856016178,0.75,1,B,C,02-SizeTask-BigCurvy,BigCurvy_52,JudgeCurviness
17,538.5,6.27912474408123,1,1,B,C,02-SizeTask-BigCurvy,BigCurvy_53,JudgeCurviness
17,405.5,5.99699015201399,1,1,B,C,02-SizeTask-BigCurvy,BigCurvy_54,JudgeCurviness
17,507.5,6.22945739756962,1,1,B,C,02-SizeTask-BigCurvy,BigCurvy_55,JudgeCurviness
17,596,6.38913589354529,1,1,B,C,02-SizeTask-BigCurvy,BigCurvy_57,JudgeCurviness
17,554,6.31716468674728,1,1,B,C,02-SizeTask-BigCurvy,BigCurvy_58,JudgeCurviness
17,627,6.44094654063292,0.75,1,B,C,02-SizeTask-BigCurvy,BigCurvy_62,JudgeCurviness
17,511,6.22200314115851,1,1,B,C,02-SizeTask-BigCurvy,BigCurvy_64,JudgeCurviness
17,472,6.1564737569884,1,1,B,C,02-SizeTask-BigCurvy,BigCurvy_65,JudgeCurviness
17,494,6.20092661100414,1,1,B,C,02-SizeTask-BigCurvy,BigCurvy_68,JudgeCurviness
17,603,6.3987388779775,1,1,B,C,02-SizeTask-BigCurvy,BigCurvy_69,JudgeCurviness
17,469.5,6.15162236364122,1,1,B,C,02-SizeTask-BigCurvy,BigCurvy_72,JudgeCurviness
17,474,6.16120732169508,0.75,1,B,C,02-SizeTask-BigCurvy,BigCurvy_74,JudgeCurviness
17,530,6.27287700654617,1,1,B,C,02-SizeTask-BigCurvy,BigCurvy_75,JudgeCurviness
17,441.5,6.08929933426471,1,1,B,C,02-SizeTask-BigCurvy,BigCurvy_76,JudgeCurviness
17,588.5,6.36534141213339,1,1,B,C,02-SizeTask-BigCurvy,BigCurvy_77,JudgeCurviness
17,511,6.22396205375492,1,1,B,C,02-SizeTask-BigCurvy,BigCurvy_82,JudgeCurviness
17,448.5,6.09578397966365,1,1,B,C,02-SizeTask-BigCurvy,BigCurvy_83,JudgeCurviness
17,550,6.30991827822652,1,1,B,C,02-SizeTask-BigCurvy,BigCurvy_84,JudgeCurviness
17,766,6.63756884094502,1,1,S,B,03-SizeTask-SmallBoxy,SmallBoxy_01,JudgeCurviness
17,693,6.51637795310183,1,1,S,B,03-SizeTask-SmallBoxy,SmallBoxy_02,JudgeCurviness
17,623,6.42446958834962,1,1,S,B,03-SizeTask-SmallBoxy,SmallBoxy_03,JudgeCurviness
17,545.5,6.30077401100448,1,1,S,B,03-SizeTask-SmallBoxy,SmallBoxy_04,JudgeCurviness
17,648.5,6.46250713523262,1,1,S,B,03-SizeTask-SmallBoxy,SmallBoxy_08,JudgeCurviness
17,679.5,6.51999063439918,1,1,S,B,03-SizeTask-SmallBoxy,SmallBoxy_09,JudgeCurviness
17,672,6.48871504331334,1,1,S,B,03-SizeTask-SmallBoxy,SmallBoxy_10,JudgeCurviness
17,595,6.38856140554563,0.75,1,S,B,03-SizeTask-SmallBoxy,SmallBoxy_11,JudgeCurviness
17,661,6.4714712049156,1,1,S,B,03-SizeTask-SmallBoxy,SmallBoxy_15,JudgeCurviness
17,527.5,6.26457782251619,1,1,S,B,03-SizeTask-SmallBoxy,SmallBoxy_17,JudgeCurviness
17,567,6.33953589187785,1,1,S,B,03-SizeTask-SmallBoxy,SmallBoxy_21,JudgeCurviness
17,555,6.31896811374643,0.75,1,S,B,03-SizeTask-SmallBoxy,SmallBoxy_22,JudgeCurviness
17,521.5,6.25080563712987,1,1,S,B,03-SizeTask-SmallBoxy,SmallBoxy_23,JudgeCurviness
17,451.5,6.1072435720656,1,1,S,B,03-SizeTask-SmallBoxy,SmallBoxy_24,JudgeCurviness
17,538,6.26570585457953,1,1,S,B,03-SizeTask-SmallBoxy,SmallBoxy_25,JudgeCurviness
17,509.5,6.2245760742929,1,1,S,B,03-SizeTask-SmallBoxy,SmallBoxy_26,JudgeCurviness
17,NaN,NaN,NaN,1,S,B,03-SizeTask-SmallBoxy,SmallBoxy_27,JudgeCurviness
17,652,6.47550274961967,1,1,S,B,03-SizeTask-SmallBoxy,SmallBoxy_29,JudgeCurviness
17,790,6.67203294546107,1,1,S,B,03-SizeTask-SmallBoxy,SmallBoxy_30,JudgeCurviness
17,571.5,6.34802522799166,1,1,S,B,03-SizeTask-SmallBoxy,SmallBoxy_31,JudgeCurviness
17,606.5,6.40449709900828,1,1,S,B,03-SizeTask-SmallBoxy,SmallBoxy_33,JudgeCurviness
17,442.5,6.08956650513711,1,1,S,B,03-SizeTask-SmallBoxy,SmallBoxy_35,JudgeCurviness
17,523,6.25649918277433,1,1,S,B,03-SizeTask-SmallBoxy,SmallBoxy_36,JudgeCurviness
17,641,6.46302945692067,1,1,S,B,03-SizeTask-SmallBoxy,SmallBoxy_37,JudgeCurviness
17,465,6.14197959209362,1,1,S,B,03-SizeTask-SmallBoxy,SmallBoxy_41,JudgeCurviness
17,570.5,6.34640216373334,1,1,S,B,03-SizeTask-SmallBoxy,SmallBoxy_42,JudgeCurviness
17,439,6.08449941307517,0.75,1,S,B,03-SizeTask-SmallBoxy,SmallBoxy_44,JudgeCurviness
17,483.5,6.18096094099651,1,1,S,B,03-SizeTask-SmallBoxy,SmallBoxy_45,JudgeCurviness
17,622,6.43278369065789,1,1,S,B,03-SizeTask-SmallBoxy,SmallBoxy_46,JudgeCurviness
17,614.5,6.40641957962596,1,1,S,B,03-SizeTask-SmallBoxy,SmallBoxy_48,JudgeCurviness
17,495,6.1958609962084,1,1,S,B,03-SizeTask-SmallBoxy,SmallBoxy_50,JudgeCurviness
17,NaN,NaN,NaN,NaN,S,B,03-SizeTask-SmallBoxy,SmallBoxy_51,JudgeCurviness
17,507,6.22831645030253,1,1,S,B,03-SizeTask-SmallBoxy,SmallBoxy_54,JudgeCurviness
17,549.5,6.30885930635671,1,1,S,B,03-SizeTask-SmallBoxy,SmallBoxy_55,JudgeCurviness
17,622.5,6.42422109410129,1,1,S,B,03-SizeTask-SmallBoxy,SmallBoxy_57,JudgeCurviness
17,479,6.17170059741091,0.75,1,S,B,03-SizeTask-SmallBoxy,SmallBoxy_58,JudgeCurviness
17,732.5,6.5962934789624,1,1,S,B,03-SizeTask-SmallBoxy,SmallBoxy_66,JudgeCurviness
17,678,6.51378892997032,1,1,S,B,03-SizeTask-SmallBoxy,SmallBoxy_71,JudgeCurviness
17,515.5,6.2451330699818,1,1,S,B,03-SizeTask-SmallBoxy,SmallBoxy_72,JudgeCurviness
17,687.5,6.50504059216663,1,1,S,B,03-SizeTask-SmallBoxy,SmallBoxy_74,JudgeCurviness
17,NaN,NaN,NaN,NaN,S,B,03-SizeTask-SmallBoxy,SmallBoxy_76,JudgeCurviness
17,NaN,NaN,NaN,1,S,B,03-SizeTask-SmallBoxy,SmallBoxy_78,JudgeCurviness
17,477,6.15214384651356,1,1,S,B,03-SizeTask-SmallBoxy,SmallBoxy_81,JudgeCurviness
17,634,6.42954645122606,1,1,S,B,03-SizeTask-SmallBoxy,SmallBoxy_83,JudgeCurviness
17,573,6.35088571671474,0.75,1,S,B,03-SizeTask-SmallBoxy,SmallBoxy_84,JudgeCurviness
17,530,6.27209141285172,1,1,S,C,04-SizeTask-SmallCurvy,SmallCurvy_01,JudgeCurviness
17,422.5,6.04284436525874,1,1,S,C,04-SizeTask-SmallCurvy,SmallCurvy_03,JudgeCurviness
17,429.5,6.05992502414054,1,1,S,C,04-SizeTask-SmallCurvy,SmallCurvy_04,JudgeCurviness
17,421.5,6.0379592005294,1,1,S,C,04-SizeTask-SmallCurvy,SmallCurvy_06,JudgeCurviness
17,455,6.11293763641318,1,1,S,C,04-SizeTask-SmallCurvy,SmallCurvy_07,JudgeCurviness
17,511.5,6.23733564100284,1,1,S,C,04-SizeTask-SmallCurvy,SmallCurvy_08,JudgeCurviness
17,545.5,6.30139648124837,1,1,S,C,04-SizeTask-SmallCurvy,SmallCurvy_09,JudgeCurviness
17,487,6.18826412308259,1,1,S,C,04-SizeTask-SmallCurvy,SmallCurvy_15,JudgeCurviness
17,395,5.97888576490112,1,1,S,C,04-SizeTask-SmallCurvy,SmallCurvy_16,JudgeCurviness
17,529,6.26575099519257,1,1,S,C,04-SizeTask-SmallCurvy,SmallCurvy_17,JudgeCurviness
17,469.5,6.15112304448942,1,1,S,C,04-SizeTask-SmallCurvy,SmallCurvy_18,JudgeCurviness
17,511,6.2363695902037,1,1,S,C,04-SizeTask-SmallCurvy,SmallCurvy_19,JudgeCurviness
17,472,6.15653890400734,1,1,S,C,04-SizeTask-SmallCurvy,SmallCurvy_22,JudgeCurviness
17,452,6.11368217983223,1,1,S,C,04-SizeTask-SmallCurvy,SmallCurvy_24,JudgeCurviness
17,430,6.05670173759409,1,1,S,C,04-SizeTask-SmallCurvy,SmallCurvy_26,JudgeCurviness
17,356,5.87493073085203,1,1,S,C,04-SizeTask-SmallCurvy,SmallCurvy_27,JudgeCurviness
17,458,6.12617983974074,1,1,S,C,04-SizeTask-SmallCurvy,SmallCurvy_28,JudgeCurviness
17,431.5,6.06476315919415,1,1,S,C,04-SizeTask-SmallCurvy,SmallCurvy_29,JudgeCurviness
17,466.5,6.14128530825145,1,1,S,C,04-SizeTask-SmallCurvy,SmallCurvy_31,JudgeCurviness
17,585,6.37132540388573,1,1,S,C,04-SizeTask-SmallCurvy,SmallCurvy_32,JudgeCurviness
17,495,6.20094510999595,1,1,S,C,04-SizeTask-SmallCurvy,SmallCurvy_34,JudgeCurviness
17,519.5,6.25282929249239,1,1,S,C,04-SizeTask-SmallCurvy,SmallCurvy_36,JudgeCurviness
17,479,6.17082815290603,1,1,S,C,04-SizeTask-SmallCurvy,SmallCurvy_38,JudgeCurviness
17,471,6.14824224219521,1,1,S,C,04-SizeTask-SmallCurvy,SmallCurvy_39,JudgeCurviness
17,495,6.19943003841474,1,1,S,C,04-SizeTask-SmallCurvy,SmallCurvy_40,JudgeCurviness
17,434,6.07218372004675,1,1,S,C,04-SizeTask-SmallCurvy,SmallCurvy_41,JudgeCurviness
17,492,6.19807370088946,1,1,S,C,04-SizeTask-SmallCurvy,SmallCurvy_42,JudgeCurviness
17,534.5,6.28129628872758,1,1,S,C,04-SizeTask-SmallCurvy,SmallCurvy_44,JudgeCurviness
17,441.5,6.0800562365769,1,1,S,C,04-SizeTask-SmallCurvy,SmallCurvy_45,JudgeCurviness
17,455,6.11661038872459,1,1,S,C,04-SizeTask-SmallCurvy,SmallCurvy_48,JudgeCurviness
17,446,6.10031643838991,1,1,S,C,04-SizeTask-SmallCurvy,SmallCurvy_49,JudgeCurviness
17,556,6.31854914108181,1,1,S,C,04-SizeTask-SmallCurvy,SmallCurvy_50,JudgeCurviness
17,428,6.05712942312876,1,1,S,C,04-SizeTask-SmallCurvy,SmallCurvy_53,JudgeCurviness
17,553.5,6.31591849481507,1,1,S,C,04-SizeTask-SmallCurvy,SmallCurvy_54,JudgeCurviness
17,494,6.20253551718792,1,1,S,C,04-SizeTask-SmallCurvy,SmallCurvy_56,JudgeCurviness
17,467.5,6.13272707102263,1,1,S,C,04-SizeTask-SmallCurvy,SmallCurvy_57,JudgeCurviness
17,470,6.14505981652789,1,1,S,C,04-SizeTask-SmallCurvy,SmallCurvy_59,JudgeCurviness
17,473,6.15909538849193,1,1,S,C,04-SizeTask-SmallCurvy,SmallCurvy_63,JudgeCurviness
17,493.5,6.17858504878454,1,1,S,C,04-SizeTask-SmallCurvy,SmallCurvy_71,JudgeCurviness
17,557.5,6.32341383720839,1,1,S,C,04-SizeTask-SmallCurvy,SmallCurvy_72,JudgeCurviness
17,476.5,6.15341127431516,1,1,S,C,04-SizeTask-SmallCurvy,SmallCurvy_73,JudgeCurviness
17,519,6.25190388316589,1,1,S,C,04-SizeTask-SmallCurvy,SmallCurvy_79,JudgeCurviness
17,431.5,6.06726683917393,1,1,S,C,04-SizeTask-SmallCurvy,SmallCurvy_80,JudgeCurviness
17,472.5,6.15206225900171,1,1,S,C,04-SizeTask-SmallCurvy,SmallCurvy_81,JudgeCurviness
17,499.5,6.21249965914817,1,1,S,C,04-SizeTask-SmallCurvy,SmallCurvy_83,JudgeCurviness
17,422,6.03764872554968,1,1,B,B,05-CurvTask-BigBoxy,BigBoxy_02,JudgeSize
17,540.5,6.28012222962539,1,1,B,B,05-CurvTask-BigBoxy,BigBoxy_03,JudgeSize
17,537.5,6.28691794322716,1,1,B,B,05-CurvTask-BigBoxy,BigBoxy_04,JudgeSize
17,590,6.38011679139132,1,1,B,B,05-CurvTask-BigBoxy,BigBoxy_09,JudgeSize
17,559,6.31445302389972,1,1,B,B,05-CurvTask-BigBoxy,BigBoxy_11,JudgeSize
17,780,6.65929391968364,0.75,1,B,B,05-CurvTask-BigBoxy,BigBoxy_12,JudgeSize
17,447,6.10255859461357,0.75,1,B,B,05-CurvTask-BigBoxy,BigBoxy_14,JudgeSize
